id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
186247,42,SavedShot,0.9290000152587891,0.47,0.5177090167999268,José Izquierdo,h,6231,OpenPlay,2017,LeftFoot,7331,Brighton,Bournemouth,2,2,2018-01-01 12:30:00,Pascal Groß,Throughball,6231
186261,67,SavedShot,0.905,0.5359999847412109,0.21483199298381805,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7331,Brighton,Bournemouth,2,2,2018-01-01 12:30:00,,TakeOn,6231
186262,70,MissedShots,0.769000015258789,0.4159999847412109,0.02531209960579872,José Izquierdo,h,6231,FromCorner,2017,RightFoot,7331,Brighton,Bournemouth,2,2,2018-01-01 12:30:00,Shane Duffy,Pass,6231
187465,1,MissedShots,0.785,0.585,0.03156169876456261,José Izquierdo,a,6231,OpenPlay,2017,RightFoot,7348,West Bromwich Albion,Brighton,2,0,2018-01-13 15:00:00,Pascal Groß,Pass,6231
188529,91,BlockedShot,0.88,0.59,0.09857550263404846,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7350,Brighton,Chelsea,0,4,2018-01-20 12:30:00,Dale Stephens,Pass,6231
194193,0,MissedShots,0.865999984741211,0.5709999847412109,0.09975340217351913,José Izquierdo,a,6231,OpenPlay,2017,RightFoot,7363,Southampton,Brighton,1,1,2018-01-31 19:45:00,Pascal Groß,Pass,6231
193641,58,Goal,0.8390000152587891,0.7419999694824219,0.014475500211119652,José Izquierdo,h,6231,FromCorner,2017,RightFoot,7371,Brighton,West Ham,3,1,2018-02-03 15:00:00,,Aerial,6231
193647,77,MissedShots,0.8980000305175782,0.5729999923706055,0.11091700196266174,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7371,Brighton,West Ham,3,1,2018-02-03 15:00:00,,Rebound,6231
193648,85,MissedShots,0.745,0.5840000152587891,0.03698379918932915,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7371,Brighton,West Ham,3,1,2018-02-03 15:00:00,Gaëtan Bong,TakeOn,6231
193963,1,SavedShot,0.8469999694824218,0.5790000152587891,0.08754280209541321,José Izquierdo,a,6231,OpenPlay,2017,RightFoot,7385,Stoke,Brighton,1,1,2018-02-10 15:00:00,Glenn Murray,Pass,6231
193970,27,MissedShots,0.855999984741211,0.7580000305175781,0.022345900535583496,José Izquierdo,a,6231,OpenPlay,2017,RightFoot,7385,Stoke,Brighton,1,1,2018-02-10 15:00:00,Dale Stephens,Pass,6231
193971,31,Goal,0.9119999694824219,0.580999984741211,0.12066999822854996,José Izquierdo,a,6231,OpenPlay,2017,RightFoot,7385,Stoke,Brighton,1,1,2018-02-10 15:00:00,Dale Stephens,Pass,6231
193988,84,SavedShot,0.7819999694824219,0.6609999847412109,0.024721600115299225,José Izquierdo,a,6231,OpenPlay,2017,RightFoot,7385,Stoke,Brighton,1,1,2018-02-10 15:00:00,Leonardo Ulloa,Pass,6231
197416,6,MissedShots,0.835999984741211,0.5070000076293946,0.05220720171928406,José Izquierdo,h,6231,FromCorner,2017,RightFoot,7391,Brighton,Swansea,4,1,2018-02-24 15:00:00,,None,6231
197426,47,MissedShots,0.825,0.715,0.03494250029325485,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7391,Brighton,Swansea,4,1,2018-02-24 15:00:00,Davy Pröpper,Pass,6231
199352,9,MissedShots,0.7340000152587891,0.595999984741211,0.024243799969553947,José Izquierdo,h,6231,FromCorner,2017,RightFoot,7399,Brighton,Arsenal,2,1,2018-03-04 13:30:00,Dale Stephens,Pass,6231
199353,16,BlockedShot,0.8180000305175781,0.6990000152587891,0.03909130021929741,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7399,Brighton,Arsenal,2,1,2018-03-04 13:30:00,,None,6231
199361,40,BlockedShot,0.845999984741211,0.635,0.06622440367937088,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7399,Brighton,Arsenal,2,1,2018-03-04 13:30:00,Davy Pröpper,Pass,6231
199369,70,MissedShots,0.82,0.56,0.06213809922337532,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7399,Brighton,Arsenal,2,1,2018-03-04 13:30:00,Anthony Knockaert,Pass,6231
204070,12,BlockedShot,0.874000015258789,0.7269999694824218,0.028986699879169464,José Izquierdo,h,6231,SetPiece,2017,RightFoot,7430,Brighton,Leicester,0,2,2018-03-31 15:00:00,Glenn Murray,Pass,6231
204075,40,BlockedShot,0.7980000305175782,0.7090000152587891,0.019577600061893463,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7430,Brighton,Leicester,0,2,2018-03-31 15:00:00,Davy Pröpper,TakeOn,6231
204079,53,BlockedShot,0.865999984741211,0.5979999923706054,0.0691417008638382,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7430,Brighton,Leicester,0,2,2018-03-31 15:00:00,Gaëtan Bong,Chipped,6231
206937,12,SavedShot,0.93,0.6120000076293945,0.3843730092048645,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7441,Brighton,Huddersfield,1,1,2018-04-07 14:00:00,Glenn Murray,Throughball,6231
206956,85,MissedShots,0.8080000305175781,0.695,0.033275898545980453,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7441,Brighton,Huddersfield,1,1,2018-04-07 14:00:00,Leonardo Ulloa,TakeOn,6231
208456,22,BlockedShot,0.8930000305175781,0.595999984741211,0.0810931995511055,José Izquierdo,a,6231,OpenPlay,2017,RightFoot,7450,Crystal Palace,Brighton,3,2,2018-04-14 14:00:00,Beram Kayal,Pass,6231
208460,33,Goal,0.8969999694824219,0.6859999847412109,0.10042999684810638,José Izquierdo,a,6231,OpenPlay,2017,RightFoot,7450,Crystal Palace,Brighton,3,2,2018-04-14 14:00:00,Jürgen Locadia,TakeOn,6231
209542,74,SavedShot,0.8590000152587891,0.7869999694824219,0.023890700191259384,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7462,Brighton,Tottenham,1,1,2018-04-17 18:45:00,Anthony Knockaert,Pass,6231
211657,38,BlockedShot,0.7390000152587891,0.6659999847412109,0.02443760074675083,José Izquierdo,a,6231,FromCorner,2017,RightFoot,7469,Burnley,Brighton,0,0,2018-04-28 14:00:00,Beram Kayal,Pass,6231
212849,9,BlockedShot,0.8680000305175781,0.6079999923706054,0.09026969969272614,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7484,Brighton,Manchester United,1,0,2018-05-04 20:00:00,Anthony Knockaert,Pass,6231
212854,27,SavedShot,0.7680000305175781,0.7030000305175781,0.01526500005275011,José Izquierdo,h,6231,OpenPlay,2017,RightFoot,7484,Brighton,Manchester United,1,0,2018-05-04 20:00:00,Pascal Groß,TakeOn,6231
212861,64,MissedShots,0.8830000305175781,0.6480000305175782,0.0492417998611927,José Izquierdo,h,6231,FromCorner,2017,RightFoot,7484,Brighton,Manchester United,1,0,2018-05-04 20:00:00,,None,6231
214349,57,SavedShot,0.8119999694824219,0.2670000076293945,0.02028759941458702,José Izquierdo,a,6231,OpenPlay,2017,RightFoot,7424,Manchester City,Brighton,3,1,2018-05-09 20:00:00,Anthony Knockaert,Pass,6231
248985,89,SavedShot,0.845999984741211,0.700999984741211,0.04125409945845604,José Izquierdo,h,6231,OpenPlay,2018,RightFoot,9267,Brighton,West Ham,1,0,2018-10-05 19:00:00,Glenn Murray,Pass,6231
249291,27,BlockedShot,0.8490000152587891,0.5609999847412109,0.08848469704389572,José Izquierdo,a,6231,OpenPlay,2018,RightFoot,9280,Newcastle United,Brighton,0,1,2018-10-20 14:00:00,Jürgen Locadia,Pass,6231
249292,28,BlockedShot,0.8240000152587891,0.515,0.021771399304270744,José Izquierdo,a,6231,FromCorner,2018,RightFoot,9280,Newcastle United,Brighton,0,1,2018-10-20 14:00:00,Shane Duffy,HeadPass,6231
249829,9,BlockedShot,0.8090000152587891,0.6819999694824219,0.028734099119901657,José Izquierdo,a,6231,OpenPlay,2018,RightFoot,9301,Everton,Brighton,3,1,2018-11-03 15:00:00,Solly March,Pass,6231
249838,42,BlockedShot,0.865999984741211,0.649000015258789,0.06079069897532463,José Izquierdo,a,6231,OpenPlay,2018,LeftFoot,9301,Everton,Brighton,3,1,2018-11-03 15:00:00,Beram Kayal,Pass,6231
250011,70,MissedShots,0.775,0.605,0.01801149919629097,José Izquierdo,a,6231,SetPiece,2018,RightFoot,9307,Cardiff,Brighton,2,1,2018-11-10 12:30:00,,None,6231
250012,81,SavedShot,0.7780000305175782,0.5520000076293945,0.03369009867310524,José Izquierdo,a,6231,OpenPlay,2018,RightFoot,9307,Cardiff,Brighton,2,1,2018-11-10 12:30:00,Yves Bissouma,Pass,6231
250367,17,MissedShots,0.860999984741211,0.7469999694824219,0.03333429992198944,José Izquierdo,h,6231,OpenPlay,2018,RightFoot,9322,Brighton,Leicester,1,1,2018-11-24 15:00:00,Pascal Groß,Pass,6231
250370,46,MissedShots,0.835999984741211,0.7319999694824219,0.028087599202990532,José Izquierdo,h,6231,OpenPlay,2018,RightFoot,9322,Brighton,Leicester,1,1,2018-11-24 15:00:00,Davy Pröpper,Pass,6231
250373,75,MissedShots,0.850999984741211,0.5520000076293945,0.10825899988412857,José Izquierdo,h,6231,OpenPlay,2018,RightFoot,9322,Brighton,Leicester,1,1,2018-11-24 15:00:00,Bernardo,Pass,6231
250384,93,MissedShots,0.8469999694824218,0.685,0.03514590114355087,José Izquierdo,h,6231,OpenPlay,2018,RightFoot,9322,Brighton,Leicester,1,1,2018-11-24 15:00:00,Shane Duffy,Pass,6231
250604,22,BlockedShot,0.799000015258789,0.7190000152587891,0.02201700024306774,José Izquierdo,a,6231,OpenPlay,2018,RightFoot,9332,Huddersfield,Brighton,1,2,2018-12-01 15:00:00,Yves Bissouma,Pass,6231
250608,45,SavedShot,0.805,0.509000015258789,0.05356869846582413,José Izquierdo,a,6231,OpenPlay,2018,RightFoot,9332,Huddersfield,Brighton,1,2,2018-12-01 15:00:00,Yves Bissouma,Pass,6231
276232,85,MissedShots,0.86,0.7730000305175782,0.03255930170416832,José Izquierdo,h,6231,OpenPlay,2018,RightFoot,9485,Brighton,Huddersfield,1,0,2019-03-02 15:00:00,,BallRecovery,6231
294632,80,MissedShots,0.755,0.67,0.01641090027987957,José Izquierdo,h,6231,OpenPlay,2018,RightFoot,9505,Brighton,Cardiff,0,2,2019-04-16 19:45:00,Davy Pröpper,Pass,6231
417522,84,SavedShot,0.715,0.5,0.016806799918413162,José Izquierdo,a,6231,OpenPlay,2020,RightFoot,14762,Sheffield United,Brighton,1,0,2021-04-24 19:00:00,Yves Bissouma,Pass,6231
